Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-22,33.64,33.64,32.78,33.38,6041043,0.0,0.0
2018-01-23,33.5,34.06,32.71,33.41,1052782,0.0,0.0
2018-01-24,32.89,33.58,31.98,33.45,7361232,0.0,0.0
2018-01-25,33.92,35.66,33.63,34.09,6120292,0.0,0.0
2018-01-26,34.08,35.25,32.17,33.76,1779577,0.0,0.0
2018-01-29,33.8,34.97,33.15,33.84,1442335,0.0,0.0
2018-01-30,33.48,33.87,32.22,33.55,3714960,0.0,0.0
2018-01-31,33.6,33.91,31.85,33.27,3450838,0.0,0.0
2018-02-01,33.64,33.28,32.67,33.08,6234299,0.0,0.0
2018-02-02,33.07,34.13,32.25,33.25,8263963,0.0,0.0
2018-02-05,32.45,33.81,32.75,32.94,5831732,0.0,0.0
2018-02-06,34.29,35.37,33.27,33.79,7876860,0.0,0.0
2018-02-07,32.67,33.61,33.14,33.2,7556445,0.0,0.0
2018-02-08,33.09,33.42,32.48,33.09,7529213,0.0,0.0
2018-02-09,32.8,33.0,32.15,32.82,5867443,0.0,0.0
2018-02-12,34.2,35.17,33.49,33.78,7235905,0.0,0.0
2018-02-13,33.81,34.88,32.75,33.93,2245578,0.0,0.0
2018-02-14,34.84,35.8,33.74,34.65,4041989,0.0,0.0
2018-02-15,33.08,35.16,32.65,33.64,5048235,0.0,0.0
2018-02-16,33.83,35.11,32.49,33.84,9052728,0.0,0.0
2018-02-19,35.0,34.92,33.75,34.45,9066310,0.0,0.0
2018-02-20,33.96,35.71,33.05,34.53,8784954,0.0,0.0
2018-02-21,34.91,35.85,34.97,35.28,4761716,0.0,0.0
2018-02-22,34.42,35.37,34.37,34.93,3665590,0.0,0.0
2018-02-23,35.72,36.96,35.14,35.94,7718069,0.0,0.0
2018-02-26,37.35,39.29,36.18,37.61,7699979,0.0,0.0
2018-02-27,37.12,37.64,37.11,37.35,8269321,0.0,0.0
2018-02-28,36.49,37.49,36.92,37.04,8728704,0.0,0.0
2018-03-01,38.22,39.34,37.65,38.13,5748216,0.0,0.0
2018-03-02,39.93,40.65,38.9,39.36,3784317,0.0,0.0
2018-03-05,38.77,40.32,38.93,38.96,4165388,0.0,0.0
2018-03-06,39.11,39.71,38.52,38.66,2960027,0.0,0.0
2018-03-07,38.55,39.76,36.91,38.46,7667948,0.0,0.0
2018-03-08,37.91,38.68,36.78,37.44,3652312,0.0,0.0
2018-03-09,36.6,37.82,35.4,36.77,3724908,0.0,0.0
2018-03-12,36.67,36.88,34.58,36.05,5905750,0.0,0.0
2018-03-13,34.95,36.69,33.91,35.52,3088707,0.0,0.0
2018-03-14,36.02,36.77,34.05,35.51,4735964,0.0,0.0
2018-03-15,35.31,35.86,34.91,35.7,3620768,0.0,0.0
2018-03-16,37.3,38.24,36.68,36.82,4849021,0.0,0.0
2018-03-19,35.87,37.18,35.94,36.1,1807308,0.0,0.0
2018-03-20,36.77,38.6,35.35,36.83,3012422,0.0,0.0
2018-03-21,36.2,38.41,36.06,36.69,6068479,0.0,0.0
2018-03-22,36.29,38.41,36.67,36.68,9446028,0.0,0.0
2018-03-23,37.29,37.51,36.98,37.19,8756594,0.0,0.0
2018-03-26,36.63,37.24,34.56,36.37,1666674,0.0,0.0
2018-03-27,36.36,38.49,35.92,36.67,6020912,0.0,0.0
2018-03-28,36.08,37.37,36.65,36.81,5046250,0.0,0.0
2018-03-29,37.93,38.75,36.13,37.19,3581619,0.0,0.0
2018-03-30,36.92,37.95,37.12,37.42,3566679,0.0,0.0
2018-04-02,40.03,40.84,37.5,39.28,3090606,0.0,0.0
2018-04-03,38.2,40.51,38.16,38.8,8830224,0.0,0.0
2018-04-04,38.3,39.63,38.09,38.41,3585319,0.0,0.0
2018-04-05,38.69,39.34,37.09,37.95,1492704,0.0,0.0
2018-04-06,37.55,38.21,36.64,37.54,3843422,0.0,0.0
2018-04-09,37.74,38.44,35.46,37.08,8245840,0.0,0.0
2018-04-10,38.48,39.6,36.94,37.98,3731535,0.0,0.0
2018-04-11,39.03,39.86,38.46,39.08,3570216,0.0,0.0
2018-04-12,38.03,40.51,38.05,38.66,5741354,0.0,0.0
2018-04-13,37.61,38.14,37.82,38.03,5179152,0.0,0.0
2018-04-16,38.78,39.24,36.87,38.41,4836864,0.0,0.0
2018-04-17,38.42,38.64,37.4,38.0,1468651,0.0,0.0
2018-04-18,38.47,38.53,36.97,38.5,2177930,0.0,0.0
2018-04-19,39.24,39.14,36.88,38.68,7388065,0.0,0.0
2018-04-20,38.24,38.43,36.55,37.53,9691933,0.0,0.0
2018-04-23,38.24,39.12,37.14,38.71,2921837,0.0,0.0
2018-04-24,40.81,41.47,39.3,40.12,1801087,0.0,0.0
2018-04-25,40.29,40.66,37.82,39.65,2408762,0.0,0.0
2018-04-26,38.82,40.08,38.14,39.36,9712199,0.0,0.0
2018-04-27,39.0,41.41,39.27,39.6,1768676,0.0,0.0
2018-04-30,39.75,41.7,39.5,39.89,5039662,0.0,0.0
2018-05-01,39.99,41.64,40.29,40.43,9383413,0.0,0.0
2018-05-02,41.27,43.99,40.43,42.08,3943060,0.0,0.0
2018-05-03,42.64,43.27,41.37,41.95,6705005,0.0,0.0
2018-05-04,42.06,41.45,39.42,41.3,1699411,0.0,0.0
2018-05-07,40.01,41.25,39.57,40.18,2616860,0.0,0.0
2018-05-08,39.62,40.76,37.72,39.62,1746231,0.0,0.0
2018-05-09,40.17,40.84,38.94,39.61,4912103,0.0,0.0
2018-05-10,41.49,41.45,40.66,41.05,3390288,0.0,0.0
2018-05-11,40.36,42.21,40.23,40.65,5189382,0.0,0.0
2018-05-14,40.37,42.77,38.95,40.85,4223971,0.0,0.0
2018-05-15,40.79,41.16,39.81,40.86,9106841,0.0,0.0
2018-05-16,41.83,43.79,41.04,41.85,9066126,0.0,0.0
2018-05-17,43.67,45.76,43.97,43.98,4795968,0.0,0.0
2018-05-18,42.73,44.04,43.1,43.54,6790327,0.0,0.0
2018-05-21,42.67,43.7,43.02,43.13,8217225,0.0,0.0
2018-05-22,43.91,45.93,42.99,44.06,9800683,0.0,0.0
2018-05-23,44.31,45.13,44.2,44.68,2554815,0.0,0.0
2018-05-24,46.56,47.23,44.24,46.35,4707518,0.0,0.0
2018-05-25,46.37,49.11,46.8,46.92,6092997,0.0,0.0
2018-05-28,46.42,48.04,46.51,46.6,6842385,0.0,0.0
2018-05-29,46.84,48.82,45.67,47.18,1841681,0.0,0.0
2018-05-30,49.11,49.28,47.93,48.25,5276537,0.0,0.0
2018-05-31,49.06,49.84,47.18,49.06,3790306,0.0,0.0
2018-06-01,49.93,51.6,47.43,49.58,1422679,0.0,0.0
2018-06-04,49.93,52.1,48.73,50.67,3058036,0.0,0.0
2018-06-05,52.4,54.16,51.82,51.88,5263959,0.0,0.0
2018-06-06,54.02,54.53,53.32,53.34,4238424,0.0,0.0
2018-06-07,54.49,55.52,52.22,54.05,9603820,0.0,0.0
2018-06-08,54.88,55.33,52.82,53.9,6778992,0.0,0.0
2018-06-11,54.83,54.89,53.74,54.09,4259634,0.0,0.0
2018-06-12,54.75,57.25,54.11,55.42,6415179,0.0,0.0
2018-06-13,54.64,54.71,53.41,54.54,4924422,0.0,0.0
2018-06-14,55.57,57.03,52.69,54.97,1349316,0.0,0.0
2018-06-15,55.51,55.09,53.1,54.56,8514610,0.0,0.0
2018-06-18,54.47,56.92,53.8,54.62,5236353,0.0,0.0
2018-06-19,57.05,56.49,55.96,56.05,3166413,0.0,0.0
2018-06-20,57.25,56.97,56.06,56.29,6217634,0.0,0.0
2018-06-21,56.02,58.25,53.8,56.37,6593565,0.0,0.0
2018-06-22,55.59,54.97,54.35,54.87,7900915,0.0,0.0
2018-06-25,55.79,56.69,54.66,55.71,1002169,0.0,0.0
2018-06-26,55.9,57.14,55.87,56.46,8253152,0.0,0.0
2018-06-27,58.94,59.75,58.37,58.93,8790805,0.0,0.0
2018-06-28,58.26,59.3,58.37,58.6,7728866,0.0,0.0
2018-06-29,59.96,60.5,56.48,58.88,8133962,0.0,0.0
2018-07-02,58.12,60.99,57.75,59.21,9858897,0.0,0.0
2018-07-03,61.51,62.27,60.64,61.1,3558594,0.0,0.0
2018-07-04,60.88,62.8,59.23,61.02,8525067,0.0,0.0
2018-07-05,61.48,62.2,60.01,61.39,6972622,0.0,0.0
2018-07-06,62.53,64.6,60.94,62.17,2355498,0.0,0.0
2018-07-09,63.0,65.34,61.23,62.43,1183069,0.0,0.0
2018-07-10,62.84,62.54,60.39,61.9,5745296,0.0,0.0
2018-07-11,62.15,65.06,60.67,62.17,2077721,0.0,0.0
2018-07-12,64.55,66.09,62.75,63.54,9197417,0.0,0.0
2018-07-13,62.71,65.2,60.65,62.27,8006642,0.0,0.0
2018-07-16,61.3,62.87,60.59,62.46,5478094,0.0,0.0
2018-07-17,61.29,62.1,61.06,61.62,4891934,0.0,0.0
2018-07-18,63.13,65.09,62.89,63.12,2643626,0.0,0.0
2018-07-19,61.37,62.99,59.28,61.23,7644659,0.0,0.0
2018-07-20,60.42,61.59,58.26,60.58,5357660,0.0,0.0
2018-07-23,61.44,63.04,61.01,61.07,6567266,0.0,0.0
2018-07-24,61.98,63.98,62.74,63.01,9309013,0.0,0.0
2018-07-25,62.6,65.13,62.56,62.96,6332346,0.0,0.0
2018-07-26,61.63,64.89,62.15,62.29,9007740,0.0,0.0
2018-07-27,65.85,64.69,64.01,64.66,6520616,0.0,0.0
2018-07-30,61.64,63.65,62.61,62.82,3202705,0.0,0.0
2018-07-31,60.62,62.74,58.84,60.09,9264565,0.0,0.0
2018-08-01,60.69,61.89,60.07,60.65,9172753,0.0,0.0
2018-08-02,60.54,62.49,59.87,60.07,6147077,0.0,0.0
2018-08-03,58.96,61.55,58.51,58.88,8915164,0.0,0.0
2018-08-06,58.71,60.96,58.3,59.74,3503292,0.0,0.0
2018-08-07,59.54,61.03,57.22,60.06,5147818,0.0,0.0
2018-08-08,59.38,61.41,58.93,59.41,7646851,0.0,0.0
2018-08-09,58.31,60.43,56.11,57.92,2136551,0.0,0.0
2018-08-10,59.61,61.75,58.57,58.96,3383346,0.0,0.0
2018-08-13,60.36,62.55,57.61,59.76,2971532,0.0,0.0
2018-08-14,60.31,60.99,57.82,59.67,1935634,0.0,0.0
2018-08-15,61.33,64.88,59.15,61.9,8404842,0.0,0.0
2018-08-16,60.16,62.18,59.21,60.61,6228717,0.0,0.0
2018-08-17,59.09,60.93,57.58,58.79,7293816,0.0,0.0
2018-08-20,58.84,60.07,57.85,58.0,5124279,0.0,0.0
2018-08-21,57.94,58.74,57.28,57.98,8981483,0.0,0.0
2018-08-22,57.35,59.39,56.11,58.29,5284510,0.0,0.0
2018-08-23,57.37,60.92,55.8,58.04,5512973,0.0,0.0
2018-08-24,59.13,59.16,57.28,58.48,7941023,0.0,0.0
2018-08-27,57.25,57.69,54.41,57.04,4419318,0.0,0.0
2018-08-28,58.86,60.19,56.94,58.72,5377645,0.0,0.0
2018-08-29,59.39,60.13,58.13,58.65,5875842,0.0,0.0
2018-08-30,61.03,60.38,57.69,59.99,9525762,0.0,0.0
2018-08-31,60.48,61.55,60.02,60.43,2013483,0.0,0.0
2018-09-03,60.41,63.86,60.46,61.02,4659728,0.0,0.0
2018-09-04,61.63,62.92,59.29,61.74,2536914,0.0,0.0
2018-09-05,61.45,63.16,60.74,62.32,6504901,0.0,0.0
2018-09-06,64.26,64.94,60.9,63.16,9210291,0.0,0.0
2018-09-07,63.91,67.94,64.07,64.87,3720490,0.0,0.0
2018-09-10,66.09,68.07,61.99,65.15,1990159,0.0,0.0
2018-09-11,64.81,69.24,64.71,66.11,4981543,0.0,0.0
2018-09-12,65.6,66.18,64.23,66.03,5260914,0.0,0.0
2018-09-13,68.4,70.04,65.01,67.96,4906439,0.0,0.0
2018-09-14,66.05,69.82,64.04,67.08,5787396,0.0,0.0
2018-09-17,69.99,70.51,69.36,69.52,8764936,0.0,0.0
2018-09-18,70.49,70.07,66.68,69.5,9229063,0.0,0.0
2018-09-19,67.06,68.45,64.5,67.55,5971042,0.0,0.0
2018-09-20,68.35,67.93,67.61,67.76,5000319,0.0,0.0
2018-09-21,67.32,67.72,66.23,66.87,1003613,0.0,0.0
2018-09-24,67.19,70.77,67.76,68.02,4476127,0.0,0.0
2018-09-25,66.69,68.8,65.98,67.17,9675244,0.0,0.0
2018-09-26,66.42,68.74,66.53,66.61,8875078,0.0,0.0
2018-09-27,64.78,65.09,63.82,64.12,6454124,0.0,0.0
2018-09-28,62.66,65.39,63.4,63.57,6602944,0.0,0.0
2018-10-01,60.63,61.15,59.0,60.52,3551564,0.0,0.0
2018-10-02,59.16,61.42,56.17,58.64,1701944,0.0,0.0
2018-10-03,58.75,59.87,58.09,59.56,9804389,0.0,0.0
2018-10-04,60.19,61.0,59.05,60.52,6754477,0.0,0.0
2018-10-05,60.52,61.46,59.75,61.07,8989763,0.0,0.0
2018-10-08,60.72,60.04,57.18,59.92,3678136,0.0,0.0
2018-10-09,61.01,62.25,59.8,59.89,5739354,0.0,0.0
2018-10-10,58.88,60.82,58.83,59.92,9904145,0.0,0.0
2018-10-11,58.42,58.67,56.64,58.56,9540245,0.0,0.0
2018-10-12,60.31,61.09,58.74,60.35,7325797,0.0,0.0
2018-10-15,60.74,61.65,60.84,61.44,7643356,0.0,0.0
2018-10-16,60.5,61.78,59.44,61.2,8754624,0.0,0.0
2018-10-17,60.9,64.15,59.67,61.26,3106519,0.0,0.0
2018-10-18,61.93,61.7,60.72,61.55,5802552,0.0,0.0
2018-10-19,59.52,61.85,57.89,59.06,5403904,0.0,0.0
2018-10-22,58.7,60.31,58.01,58.8,5237064,0.0,0.0
2018-10-23,57.63,60.08,55.3,58.03,1379804,0.0,0.0
2018-10-24,56.14,58.31,55.35,56.89,7844181,0.0,0.0
2018-10-25,55.92,59.39,53.93,56.6,8878269,0.0,0.0
2018-10-26,58.76,60.73,57.34,58.67,8646401,0.0,0.0
2018-10-29,59.43,60.88,58.34,59.45,6212168,0.0,0.0
2018-10-30,59.21,59.35,56.15,58.8,6699420,0.0,0.0
2018-10-31,58.6,59.8,57.7,59.5,1708279,0.0,0.0
2018-11-01,61.41,62.81,59.96,61.2,1802999,0.0,0.0
2018-11-02,63.57,63.7,61.81,62.36,6050351,0.0,0.0
2018-11-05,61.45,64.61,61.45,62.46,9782837,0.0,0.0
2018-11-06,62.06,62.57,60.38,61.69,1222275,0.0,0.0
2018-11-07,62.02,65.12,60.9,62.58,1554471,0.0,0.0
2018-11-08,63.57,63.62,60.28,63.1,3249115,0.0,0.0
2018-11-09,64.45,64.48,62.05,64.26,4640675,0.0,0.0
2018-11-12,65.56,66.3,64.41,65.11,9736012,0.0,0.0
2018-11-13,66.31,67.1,64.53,66.51,5020198,0.0,0.0
2018-11-14,65.8,66.67,63.12,65.83,5890652,0.0,0.0
2018-11-15,66.48,68.63,66.99,67.6,7427072,0.0,0.0
2018-11-16,67.6,68.57,65.56,67.9,4741973,0.0,0.0
2018-11-19,69.62,72.41,69.45,70.75,3786686,0.0,0.0
2018-11-20,69.22,72.13,67.49,69.81,5140923,0.0,0.0
2018-11-21,70.89,72.97,71.51,72.27,9070718,0.0,0.0
2018-11-22,71.96,73.36,71.77,72.6,2146672,0.0,0.0
2018-11-23,70.64,73.98,71.42,71.69,6802810,0.0,0.0
2018-11-26,71.19,72.23,68.51,71.03,3304190,0.0,0.0
2018-11-27,70.71,72.91,70.2,70.61,4934332,0.0,0.0
2018-11-28,72.3,72.2,69.09,71.24,9990142,0.0,0.0
2018-11-29,71.23,74.21,70.57,72.02,3313864,0.0,0.0
2018-11-30,72.41,72.94,69.93,71.23,4314659,0.0,0.0
2018-12-03,72.19,72.56,69.87,71.23,6857094,0.0,0.0
2018-12-04,75.27,76.6,73.08,74.32,1345274,0.0,0.0
2018-12-05,76.61,80.28,74.95,76.93,5474505,0.0,0.0
2018-12-06,78.79,80.23,77.59,77.64,5020655,0.0,0.0
2018-12-07,77.55,79.07,77.2,77.73,5466904,0.0,0.0
2018-12-10,77.71,79.53,75.31,77.96,9652758,0.0,0.0
2018-12-11,77.72,81.32,75.77,78.96,4575621,0.0,0.0
2018-12-12,78.5,78.68,75.18,77.38,1705043,0.0,0.0
2018-12-13,76.14,77.3,73.75,77.02,7018779,0.0,0.0
2018-12-14,73.37,76.51,71.39,74.49,2168046,0.0,0.0
2018-12-17,74.87,77.21,71.57,75.12,3942478,0.0,0.0
2018-12-18,77.16,78.44,72.59,76.13,9959352,0.0,0.0
2018-12-19,75.76,75.52,75.01,75.43,8385187,0.0,0.0
2018-12-20,78.74,78.96,76.91,77.85,1507436,0.0,0.0
2018-12-21,76.16,77.38,74.05,75.98,7557536,0.0,0.0
2018-12-24,74.04,75.1,71.53,73.79,5928544,0.0,0.0
2018-12-25,72.92,76.53,73.19,74.16,2073445,0.0,0.0
2018-12-26,76.78,76.6,73.85,75.75,7311640,0.0,0.0
2018-12-27,78.04,81.43,76.96,78.34,4543136,0.0,0.0
2018-12-28,77.94,78.4,77.42,77.66,9902950,0.0,0.0
2018-12-31,80.26,80.03,79.18,79.37,3273274,0.0,0.0
2019-01-01,80.76,82.64,76.56,79.35,4680345,0.0,0.0
2019-01-02,79.53,81.73,77.28,79.11,5046390,0.0,0.0
2019-01-03,80.64,81.31,78.51,80.55,8295434,0.0,0.0
2019-01-04,80.38,84.65,78.93,81.64,7485546,0.0,0.0
2019-01-07,80.44,81.09,75.57,79.11,1496409,0.0,0.0
2019-01-08,81.05,84.83,81.33,81.49,5880699,0.0,0.0
2019-01-09,82.13,84.4,80.65,83.78,2517391,0.0,0.0
2019-01-10,84.15,85.17,79.81,82.77,7349469,0.0,0.0
2019-01-11,81.8,86.27,81.82,83.47,2081433,0.0,0.0
2019-01-14,84.05,86.59,81.49,84.33,7576111,0.0,0.0
2019-01-15,83.77,87.03,84.5,84.81,8559984,0.0,0.0
2019-01-16,82.64,86.97,80.17,83.92,9912002,0.0,0.0
2019-01-17,84.49,83.71,82.79,82.84,3529664,0.0,0.0
2019-01-18,83.1,85.6,82.11,82.84,9136314,0.0,0.0
2019-01-21,83.76,86.18,81.98,84.82,6623158,0.0,0.0
2019-01-22,85.14,87.23,84.88,85.79,2609569,0.0,0.0
2019-01-23,84.33,89.03,83.5,85.19,5035670,0.0,0.0
2019-01-24,88.18,87.94,83.33,86.55,4942302,0.0,0.0
2019-01-25,80.54,85.18,79.35,81.66,7215604,0.0,0.0
2019-01-28,84.88,85.73,80.86,83.58,4963911,0.0,0.0
2019-01-29,80.68,84.35,77.68,80.71,6428999,0.0,0.0
2019-01-30,80.71,81.47,76.23,80.17,1394621,0.0,0.0
2019-01-31,77.02,79.69,75.97,78.41,1214957,0.0,0.0
2019-02-01,76.23,78.14,75.15,76.42,3364239,0.0,0.0
2019-02-04,78.28,78.88,75.54,78.24,2801387,0.0,0.0
2019-02-05,76.22,78.78,75.25,77.54,2327077,0.0,0.0
2019-02-06,78.91,78.4,74.95,78.12,7779816,0.0,0.0
2019-02-07,78.01,80.88,75.47,78.08,6780503,0.0,0.0
2019-02-08,79.74,79.02,76.42,78.87,5503225,0.0,0.0
2019-02-11,79.48,80.44,77.93,79.03,7235210,0.0,0.0
2019-02-12,77.87,80.4,75.72,77.04,6052202,0.0,0.0
2019-02-13,78.67,82.08,76.54,78.61,6200893,0.0,0.0
2019-02-14,76.55,80.79,74.12,77.88,1480911,0.0,0.0
2019-02-15,75.84,79.03,73.49,75.49,5341812,0.0,0.0
2019-02-18,75.62,75.23,72.01,74.88,3805329,0.0,0.0
2019-02-19,75.85,78.35,73.94,77.17,8929946,0.0,0.0
2019-02-20,79.89,79.53,76.19,78.52,7103102,0.0,0.0
2019-02-21,77.52,79.63,75.32,78.01,3495325,0.0,0.0
2019-02-22,77.95,81.37,74.6,77.5,4197606,0.0,0.0
2019-02-25,77.21,77.23,76.93,77.04,7858294,0.0,0.0
2019-02-26,78.79,82.44,76.91,80.28,4300768,0.0,0.0
2019-02-27,79.55,81.9,79.13,80.94,9587184,0.0,0.0
2019-02-28,81.43,82.59,77.91,81.67,9869717,0.0,0.0
2019-03-01,81.75,85.71,79.52,83.4,7734149,0.0,0.0
2019-03-04,82.48,87.62,83.25,83.84,4821153,0.0,0.0
2019-03-05,83.54,87.34,81.18,83.44,2270135,0.0,0.0
2019-03-06,81.79,83.16,79.79,83.16,6704648,0.0,0.0
2019-03-07,83.63,86.88,82.21,83.08,1708287,0.0,0.0
2019-03-08,83.84,85.57,82.38,83.06,3711081,0.0,0.0
2019-03-11,83.2,86.26,81.78,84.31,7674740,0.0,0.0
2019-03-12,83.29,85.72,81.64,84.44,7193058,0.0,0.0
2019-03-13,84.85,86.27,83.9,85.72,7735377,0.0,0.0
2019-03-14,86.97,86.75,81.85,85.62,2767971,0.0,0.0
2019-03-15,85.43,88.44,85.43,85.8,7419895,0.0,0.0
2019-03-18,81.7,85.13,79.84,82.42,4402224,0.0,0.0
2019-03-19,83.98,84.4,80.95,83.97,7378890,0.0,0.0
2019-03-20,84.03,85.64,83.22,84.59,1231681,0.0,0.0
2019-03-21,87.69,87.79,82.86,86.32,5663964,0.0,0.0
2019-03-22,82.6,83.22,81.24,81.37,1117091,0.0,0.0
2019-03-25,84.27,88.81,82.73,84.8,9317965,0.0,0.0
2019-03-26,84.78,84.71,82.15,84.61,2973883,0.0,0.0
2019-03-27,87.31,88.38,83.71,86.53,1006451,0.0,0.0
2019-03-28,83.87,88.74,84.07,84.77,3371261,0.0,0.0
2019-03-29,87.52,86.02,85.32,85.85,3836950,0.0,0.0
2019-04-01,84.83,84.57,83.64,84.09,8691117,0.0,0.0
2019-04-02,82.16,84.15,82.99,83.08,1508641,0.0,0.0
2019-04-03,85.37,86.75,84.44,86.3,5643512,0.0,0.0
2019-04-04,87.41,87.11,81.97,86.02,6101254,0.0,0.0
2019-04-05,86.13,87.96,84.79,86.43,7548213,0.0,0.0
2019-04-08,89.54,89.97,84.21,87.98,4023515,0.0,0.0
2019-04-09,87.83,91.39,88.47,88.9,4721191,0.0,0.0
2019-04-10,87.99,90.13,85.3,89.21,5100947,0.0,0.0
2019-04-11,89.48,92.63,86.79,89.9,8821891,0.0,0.0
2019-04-12,92.64,96.95,92.2,94.27,5182205,0.0,0.0
2019-04-15,95.46,98.08,91.31,94.21,5446105,0.0,0.0
2019-04-16,93.89,95.2,94.57,94.64,7281914,0.0,0.0
2019-04-17,96.65,100.49,95.24,96.67,4790070,0.0,0.0
2019-04-18,97.42,100.89,97.71,98.86,2770197,0.0,0.0
2019-04-19,99.27,101.53,100.25,101.25,6645325,0.0,0.0
2019-04-22,101.34,104.22,97.61,102.6,4112457,0.0,0.0
2019-04-23,101.66,102.1,100.26,100.3,1287950,0.0,0.0
2019-04-24,103.78,108.5,99.01,103.63,5892360,0.0,0.0
2019-04-25,101.9,104.62,99.35,101.31,1402915,0.0,0.0
2019-04-26,102.17,102.25,99.64,101.97,8990358,0.0,0.0
2019-04-29,99.32,101.01,96.35,100.48,4546752,0.0,0.0
2019-04-30,99.0,101.99,98.39,100.4,5532130,0.0,0.0
2019-05-01,101.08,105.17,98.88,101.11,8638908,0.0,0.0
2019-05-02,100.83,105.41,99.32,101.81,8964340,0.0,0.0
2019-05-03,101.78,105.69,101.59,102.72,8228197,0.0,0.0
2019-05-06,104.52,106.33,100.83,106.09,8164616,0.0,0.0
2019-05-07,108.74,109.22,104.47,107.11,4716200,0.0,0.0
2019-05-08,104.51,109.5,106.37,106.64,3203198,0.0,0.0
2019-05-09,107.07,112.45,108.09,108.75,4698645,0.0,0.0
2019-05-10,109.96,115.0,107.42,111.39,1716293,0.0,0.0
2019-05-13,110.25,113.82,107.29,108.71,8771423,0.0,0.0
2019-05-14,111.48,114.31,109.13,110.06,7923255,0.0,0.0
2019-05-15,110.6,114.99,109.78,111.66,2097002,0.0,0.0
2019-05-16,110.43,113.88,107.8,111.05,5278231,0.0,0.0
2019-05-17,116.0,116.24,110.5,114.16,2475282,0.0,0.0
2019-05-20,114.45,116.05,113.08,113.88,7559834,0.0,0.0
2019-05-21,116.28,119.54,112.63,114.22,1569364,0.0,0.0
2019-05-22,115.68,117.32,113.56,113.88,5768281,0.0,0.0
2019-05-23,112.38,117.79,109.24,113.97,1347324,0.0,0.0
2019-05-24,109.88,116.43,109.78,111.53,5216151,0.0,0.0
2019-05-27,107.4,111.62,108.21,108.38,1295198,0.0,0.0
2019-05-28,114.05,114.24,106.88,111.89,6733427,0.0,0.0
2019-05-29,110.12,110.94,105.06,110.05,2383743,0.0,0.0
2019-05-30,108.92,112.89,103.83,107.92,7382626,0.0,0.0
2019-05-31,104.1,104.36,102.24,103.33,2977504,0.0,0.0
2019-06-03,103.22,104.3,98.07,102.06,5079355,0.0,0.0
2019-06-04,100.02,103.35,95.24,99.41,3055832,0.0,0.0
2019-06-05,101.15,104.13,101.11,102.72,3458436,0.0,0.0
2019-06-06,106.56,105.95,102.46,104.85,1940322,0.0,0.0
2019-06-07,101.78,107.18,99.9,103.46,9303151,0.0,0.0
2019-06-10,109.28,111.24,106.2,108.17,3316289,0.0,0.0
2019-06-11,111.85,114.17,110.13,110.35,5033537,0.0,0.0
2019-06-12,110.46,113.18,108.47,109.69,7950162,0.0,0.0
2019-06-13,104.08,106.72,101.04,104.26,9046822,0.0,0.0
2019-06-14,110.4,111.8,104.5,109.09,4694543,0.0,0.0
2019-06-17,107.49,107.33,103.96,106.11,3048692,0.0,0.0
2019-06-18,102.07,105.36,98.53,102.67,6779886,0.0,0.0
2019-06-19,106.06,106.11,104.25,104.82,1890717,0.0,0.0
2019-06-20,109.31,111.48,105.29,109.99,9757408,0.0,0.0
2019-06-21,111.01,118.63,111.57,113.09,7345569,0.0,0.0
2019-06-24,115.37,117.0,113.85,114.42,1280574,0.0,0.0
2019-06-25,114.11,120.88,115.04,115.84,2581050,0.0,0.0
2019-06-26,119.3,123.53,113.79,117.88,4578714,0.0,0.0
2019-06-27,119.63,121.74,118.32,119.72,5966458,0.0,0.0
2019-06-28,122.62,124.26,118.91,120.46,2527826,0.0,0.0
2019-07-01,120.68,126.6,120.68,120.77,4000310,0.0,0.0
2019-07-02,120.37,123.39,117.23,120.68,4733621,0.0,0.0
2019-07-03,120.5,123.27,114.84,118.92,3249630,0.0,0.0
2019-07-04,117.69,121.91,114.85,118.31,5374517,0.0,0.0
2019-07-05,113.05,116.16,113.55,114.36,1949622,0.0,0.0
2019-07-08,116.25,118.09,110.42,114.19,7567105,0.0,0.0
2019-07-09,113.62,112.29,107.04,111.99,4989882,0.0,0.0
2019-07-10,109.72,112.79,104.23,109.58,9147896,0.0,0.0
2019-07-11,109.77,110.48,108.98,110.03,6262811,0.0,0.0
2019-07-12,112.64,117.76,107.55,113.15,1426740,0.0,0.0
2019-07-15,113.89,119.9,111.8,115.28,5453456,0.0,0.0
2019-07-16,111.72,115.86,107.41,111.72,3746930,0.0,0.0
2019-07-17,109.16,114.9,105.93,109.56,3524169,0.0,0.0
2019-07-18,110.21,115.76,110.33,111.68,5768505,0.0,0.0
2019-07-19,107.87,111.13,106.09,109.54,6894469,0.0,0.0
2019-07-22,107.47,110.65,109.1,109.1,9402538,0.0,0.0
2019-07-23,111.59,115.14,109.07,110.36,6477144,0.0,0.0
2019-07-24,109.06,113.53,106.25,108.27,1571821,0.0,0.0
2019-07-25,108.73,110.71,103.33,108.56,3590915,0.0,0.0
2019-07-26,106.33,106.35,102.0,105.71,4365448,0.0,0.0
2019-07-29,103.68,109.46,104.38,104.5,9289625,0.0,0.0
2019-07-30,105.36,106.91,103.89,105.22,8414215,0.0,0.0
2019-07-31,103.12,102.44,97.11,101.92,2631252,0.0,0.0
2019-08-01,102.46,106.53,100.89,102.87,8049610,0.0,0.0
